Z (cm),U (eV)
0.4430538172715895,-0.037792324675507305
0.4455569461827284,-0.03800584063412599
0.44806007509386736,-0.038219356592744676
0.45056320400500627,-0.03843287255136336
0.4530663329161452,-0.038646388509982046
0.45556946182728414,-0.038859904468600735
0.45807259073842305,-0.03907342042721942
0.46057571964956195,-0.0392869363858381
0.46307884856070086,-0.03950045234445679
0.4655819774718398,-0.03971396830307547
0.46808510638297873,-0.03992748426169416
0.47058823529411764,-0.04014100022031284
0.4730913642052566,-0.04035451617893153
0.4755944931163955,-0.04056803213755021
0.4780976220275344,-0.0407815480961689
0.4806007509386734,-0.04099506405478759
0.4831038798498123,-0.04120858001340627
0.4856070087609512,-0.04142209597202495
0.4881101376720901,-0.04163561193064364
0.49061326658322907,-0.04184912788926233
0.493116395494368,-0.04206264384788101
0.4956195244055069,-0.042276159806499694
0.49812265331664585,-0.04248967576511838
0.5006257822277848,-0.042703191723737065
0.5031289111389237,-0.042916707682355754
0.5056320400500626,-0.043130223640974436
0.5081351689612015,-0.04334373959959312
0.5106382978723404,-0.043557255558211806
0.5131414267834794,-0.043770771516830495
0.5156445556946183,-0.043984287475449184
0.5181476846057572,-0.044197803434067866
0.5206508135168961,-0.04441131939268655
0.523153942428035,-0.04462483535130523
0.5256570713391739,-0.04483835130992392
0.5281602002503129,-0.0450518672685426
0.5306633291614519,-0.045265383227161296
0.5331664580725908,-0.04547889918577998
0.5356695869837297,-0.04569241514439866
0.5381727158948686,-0.04590593110301735
0.5406758448060075,-0.04611944706163603
0.5431789737171464,-0.04633296302025471
0.5456821026282854,-0.04654647897887341
0.5481852315394243,-0.04675999493749209
0.5506883604505632,-0.04697351089611077
0.5531914893617021,-0.04718702685472946
0.5556946182728411,-0.04740054281334814
0.55819774718398,-0.047614058771966825
0.5607008760951189,-0.04782757473058551
0.5632040050062579,-0.0480410906892042
0.5657071339173968,-0.04825460664782289
0.5682102628285357,-0.04846812260644157
0.5707133917396746,-0.048681638565060255
0.5732165206508135,-0.048895154523678944
0.5757196495619524,-0.049108670482297626
0.5782227784730913,-0.04932218644091631
0.5807259073842304,-0.049535702399535
0.5832290362953693,-0.049749218358153685
0.5857321652065082,-0.04996273431677237
0.5882352941176471,-0.050176250275391056
0.590738423028786,-0.05038976623400974
0.5932415519399249,-0.05060328219262842
0.5957446808510638,-0.05081679815124711
0.5982478097622028,-0.0510303141098658
0.6007509386733417,-0.051243830068484486
0.6032540675844806,-0.05145734602710317
0.6057571964956195,-0.05167086198572185
0.6082603254067585,-0.05188437794434053
0.6107634543178974,-0.05209789390295922
0.6132665832290363,-0.0523114098615779
0.6157697121401753,-0.0525249258201966
0.6182728410513142,-0.05273844177881528
0.6207759699624531,-0.05295195773743396
0.623279098873592,-0.05316547369605265
0.6257822277847309,-0.05337898965467133
0.6282853566958698,-0.053592505613290015
0.6307884856070087,-0.0538060215719087
0.6332916145181477,-0.05401953753052739
0.6357947434292867,-0.054233053489146074
0.6382978723404256,-0.05444656944776476
0.6408010012515645,-0.054660085406383445
0.6433041301627034,-0.05487360136500213
0.6458072590738423,-0.055087117323620816
0.6483103879849812,-0.0553006332822395
0.6508135168961202,-0.05551414924085819
0.6533166458072591,-0.055727665199476875
0.655819774718398,-0.05594118115809556
0.6583229036295369,-0.056154697116714246
0.6608260325406758,-0.05636821307533293
0.6633291614518148,-0.05658172903395161
0.6658322903629537,-0.05679524499257029
0.6683354192740927,-0.05700876095118899
0.6708385481852316,-0.05722227690980767
0.6733416770963705,-0.05743579286842636
0.6758448060075094,-0.05764930882704504
0.6783479349186483,-0.05786282478566372
0.6808510638297872,-0.05807634074428241
0.6833541927409261,-0.05828985670290109
0.6858573216520651,-0.05850337266151979
0.688360450563204,-0.05871688862013847
0.690863579474343,-0.05893040457875715
0.6933667083854819,-0.059143920537375834
0.6958698372966208,-0.05935743649599452
0.6983729662077597,-0.059570952454613205
0.7008760951188986,-0.05978446841323189
0.7033792240300376,-0.05999798437185058
0.7058823529411765,-0.060211500330469264
0.7083854818523154,-0.06042501628908795
